Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
351,2,4,1254,0,HIT_WALL,false,0,5,1,9,0,,,8,12,-87
352,2,4,1254,0,FIXED_CAR,false,0,3,1,9,0,,,8,12,-87
353,2,4,1257,3,ACCELERATING,false,0,3,1,9,0,,,8,12,-87
354,2,4,1263,6,ACCELERATING,false,0,3,1,9,0,,,8,12,-87
355,2,4,1269,6,USED_BOOST,true,5,3,0,9,0,,,8,12,-83
356,2,4,1275,3,HIT_MUD,false,0,4,0,9,0,,,8,12,-86
357,2,4,1278,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-86
358,2,4,1281,0,HIT_MUD,false,0,5,0,9,0,,,8,12,-89
359,2,4,1281,0,FIXED_CAR,false,0,3,0,9,0,,,8,12,-89
360,2,4,1284,3,ACCELERATING,false,0,3,0,9,0,,,8,12,-89
361,2,4,1290,0,HIT_WALL,false,0,5,0,9,0,,,8,12,-97
362,2,4,1290,0,FIXED_CAR,false,0,3,0,9,0,,,8,12,-97
363,2,4,1293,3,ACCELERATING,false,0,3,0,9,0,,,8,12,-97
364,2,4,1299,3,HIT_MUD,false,0,4,0,9,0,,,8,12,-100
365,2,4,1302,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-100
366,2,4,1305,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-100
367,2,4,1308,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
368,2,4,1311,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
369,2,4,1314,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
370,2,4,1317,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
371,2,4,1320,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
372,2,4,1323,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
373,2,4,1326,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
374,2,4,1329,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
375,2,4,1332,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
376,2,4,1335,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
377,2,4,1338,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
378,2,4,1341,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
379,2,4,1344,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
380,2,4,1347,3,ACCELERATING,false,0,4,0,10,0,,,8,12,-96
381,2,4,1350,0,HIT_WALL,false,0,5,0,10,0,,,8,12,-101
382,2,4,1350,0,FIXED_CAR,false,0,3,0,10,0,,,8,12,-101
383,2,4,1353,3,ACCELERATING,false,0,3,0,10,0,,,8,12,-101
384,2,4,1359,3,HIT_MUD,false,0,4,0,11,0,,,8,12,-100
385,2,4,1362,3,ACCELERATING,false,0,4,0,11,0,,,8,12,-100
386,2,4,1365,3,ACCELERATING,false,0,4,0,11,0,,,8,12,-100
387,2,4,1368,3,ACCELERATING,false,0,4,0,11,0,,,8,12,-100
388,2,4,1371,3,ACCELERATING,false,0,4,0,11,0,,,8,12,-100
389,2,4,1374,3,ACCELERATING,false,0,4,0,11,0,,,8,12,-100
390,2,4,1377,0,HIT_WALL,false,0,5,0,11,0,,,8,12,-105
391,2,4,1377,0,FIXED_CAR,false,0,3,0,11,0,,,8,12,-105
392,2,4,1380,3,ACCELERATING,false,0,3,0,11,0,,,8,12,-105
393,2,4,1386,6,ACCELERATING,false,0,3,0,11,0,,,8,12,-105
394,2,4,1392,3,HIT_MUD,false,0,4,0,11,0,,,8,12,-108
395,2,4,1395,0,HIT_MUD,false,0,5,0,11,0,,,9,12,-107
396,2,4,1395,0,FIXED_CAR,false,0,3,0,11,0,,,9,12,-107
397,2,4,1398,3,ACCELERATING,false,0,3,0,11,0,,,9,12,-107
398,2,4,1404,0,HIT_MUD,false,0,5,0,12,0,,,9,12,-109
399,2,4,1404,0,FIXED_CAR,false,0,3,0,12,0,,,9,12,-109
400,2,4,1407,3,ACCELERATING,false,0,3,0,12,0,,,9,12,-109
401,2,4,1413,6,ACCELERATING,false,0,3,0,12,0,,,9,12,-109
402,2,4,1419,6,ACCELERATING,false,0,3,0,12,0,,,9,12,-109
403,2,4,1425,6,ACCELERATING,false,0,3,0,12,0,,,9,12,-109
404,2,4,1431,6,ACCELERATING,false,0,3,0,12,0,,,9,12,-109
405,2,4,1437,3,HIT_MUD,false,0,4,0,12,0,,,9,12,-112
406,2,4,1440,3,ACCELERATING,false,0,4,0,12,0,,,9,12,-112
407,2,4,1443,3,ACCELERATING,false,0,4,0,12,0,,,9,12,-112
408,2,4,1446,3,ACCELERATING,false,0,4,0,12,0,,,9,12,-112
409,2,4,1449,3,ACCELERATING,false,0,4,0,12,0,,,9,12,-112
410,2,4,1452,3,ACCELERATING,false,0,4,0,12,0,,,9,12,-112
411,2,4,1455,3,ACCELERATING,false,0,4,0,12,0,,,9,12,-112
412,2,4,1458,0,HIT_MUD,false,0,5,0,12,0,,,9,12,-121
413,2,4,1458,0,FIXED_CAR,false,0,3,0,12,0,,,9,12,-121
414,2,4,1461,3,ACCELERATING,false,0,3,0,12,0,,,9,12,-121
415,2,4,1467,6,ACCELERATING,false,0,3,0,13,0,,,9,12,-117
416,2,4,1473,3,HIT_MUD,false,0,4,0,13,0,,,9,12,-120
417,2,4,1476,3,ACCELERATING,false,0,4,0,13,0,,,9,12,-120
418,2,4,1479,3,ACCELERATING,false,0,4,0,13,0,,,9,12,-120
419,2,4,1482,3,ACCELERATING,false,0,4,0,13,0,,,9,12,-120
420,2,4,1485,3,ACCELERATING,false,0,4,0,13,0,,,9,12,-120
421,2,4,1488,3,ACCELERATING,false,0,4,0,13,0,,,9,12,-120
422,2,4,1491,3,ACCELERATING,false,0,4,0,13,1,,,9,12,-116
423,2,4,1494,3,ACCELERATING,false,0,4,0,13,1,,,9,12,-116
424,2,4,1497,3,ACCELERATING,false,0,4,0,13,1,,,9,12,-116
